sample_id,seeker_id,dialogue_id,split,relationship_label,gold_action,relationship_source,confidence,rationale,is_synthetic,intensity,ltp_signal,sti_signal,original_context,modified_context
3209/5/77628,220,3209,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:0.67; Fantasy:0.33,"Recommender: What type of movies do you like? | Seeker: Hi there to ya! | Seeker: I like so many kinds it is nuts. | Seeker: But, I am a big fan of anything sci-fi or fantasy. Throw an elf or alien in, and I am down.",
3209/9/191297,220,3209,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:0.67; Fantasy:0.33,"Recommender: Do you like Leprechaun  (1993) | Seeker: I have never even heard of it, but I would like to see it. | Recommender: It is classified as a horror movie, but I suppose it could be fantasy as well. | Seeker: What else you have with cool names like that and cool premise.",
3209/11/179294,220,3209,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:0.67; Fantasy:0.33,"Recommender: It is classified as a horror movie, but I suppose it could be fantasy as well. | Seeker: What else you have with cool names like that and cool premise. | Recommender: The Abyss (1989) is good as well. | Seeker: I think that came out when I was born. I think I would like it.",
3209/11/124116,220,3209,train,Complement,Fuse,weak_rule,0.705,STI adds new genre (sim=0.32),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:0.67; Fantasy:0.33,"Recommender: It is classified as a horror movie, but I suppose it could be fantasy as well. | Seeker: What else you have with cool names like that and cool premise. | Recommender: The Abyss (1989) is good as well. | Seeker: I think that came out when I was born. I think I would like it.",
3209/17/197111,220,3209,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.35),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:1.00,"Seeker: I have heard good things about both of thos. | Recommender: They are pretty good. | Seeker: Do you know any with some aliens all up in there? | Recommender: They are probably not the best fantasy movies, but they are ones that are overlooked.",
3209/18/157991,220,3209,train,Consistent,Fuse,weak_rule,0.5,partially aligned (sim=0.35),False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,Sci-Fi:1.00,"Recommender: They are pretty good. | Seeker: Do you know any with some aliens all up in there? | Recommender: They are probably not the best fantasy movies, but they are ones that are overlooked. | Recommender: Signs  (2008) has aliens.",
3211/6/81669,205,3211,train,Consistent,Fuse,weak_rule,0.925,aligned genres (sim=0.85),False,0,Comedy:0.41; Drama:0.22; Romance:0.06,Comedy:1.00,"Seeker: How are you doing this afternoon? | Recommender: I am well, thank you. | Seeker: Glad to hear that! | Seeker: I was wondering if I could ask you to recommend some comedy movies for me to watch?",
3211/9/161385,205,3211,train,Consistent,Fuse,weak_rule,0.925,aligned genres (sim=0.85),False,0,Comedy:0.41; Drama:0.22; Romance:0.06,Comedy:1.00,Seeker: I was wondering if I could ask you to recommend some comedy movies for me to watch? | Recommender: Certainly. Nothing beats a good comedy. Have you seen Life  (2007) with Eddie Murphy and Martin Lawrence? | Seeker: I haven't! That sounds great though! | Recommender: I thorough enjoyed Life  (2007) because both actors are great comedians and the story has many different funny scenes.,
3211/16/111918,205,3211,train,Consistent,Fuse,weak_rule,0.925,aligned genres (sim=0.85),False,0,Comedy:0.41; Drama:0.22; Romance:0.06,Comedy:1.00,"Seeker: So is Caddyshack II (1988) | Recommender: Did you prefer Caddyshack (1980) better than Caddyshack II (1988)? I thought the original was fantastic! | Seeker: Yeah, I'd definitely have to agree! | Seeker: I'm a huge slapstick fan, so both are good...but one is where it's at!",
3215/9/107370,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Seeker: I am great! | Recommender: Well I can be of assistance! Any favorite genre(s)? | Seeker: Hmm I tell you what, I am looking for anything made from a video game or comic book ! | Recommender: okay, let me think...",
3215/12/199449,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Recommender: okay, let me think... | Recommender: how about Lara Croft: Tomb Raider (2001) ? | Seeker: I seen that so long ago and I loved it. | Seeker: I love movies like that.",
3215/16/157900,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Recommender: Cool! How about Silent Hill  (2006) ? | Seeker: I have not seen that one, | Recommender: Definitelly one to watch! | Seeker: Nor played the game, so I do not know much about that movie. I will add it to my list.",
3215/18/187537,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Recommender: Definitelly one to watch! | Seeker: Nor played the game, so I do not know much about that movie. I will add it to my list. | Recommender: Doom  (2005) is another goodie! | Seeker: Is that the one with LL Cool J?",
3215/24/157749,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Recommender: IU'm not sure, but I don't believe he is in that one... | Seeker: They remade that one did'nt they? | Seeker: Ok well, so far so good. Do you have a couple more for me? So I can spend the weekend watching? | Recommender: They may have, but if so, I didn't know!",
3215/28/125679,220,3215,train,Uncertain,Ask_Clarification,weak_rule,0.6,no STI genre evidence in recent seeker turns,False,0,Action:0.19; Mystery:0.13; Sci-Fi:0.12,,"Recommender: Yeah! Wing Commander  (1999) is worthwhile! | Seeker: I am maybe thinking of The Transporter Refueled (2015) | Recommender: That makes sense! | Seeker: Ok that is a good one too I think, though I have never seen it",
3226/6/117515,220,3226,train,Complement,Fuse,weak_rule,0.792,STI adds new genre (sim=0.03),False,0,Comedy:0.31; Action:0.18; Drama:0.08,Fantasy:1.00,"Seeker: I am looking to watch some good movies! | Recommender: Well, I'm pretty good with recommendations! What kind of genre are you feeling today? | Seeker: How about a fantasy movie? | Seeker: Or maybe sc-fi",
3226/6/150400,220,3226,train,Complement,Fuse,weak_rule,0.792,STI adds new genre (sim=0.03),False,0,Comedy:0.31; Action:0.18; Drama:0.08,Fantasy:1.00,"Seeker: I am looking to watch some good movies! | Recommender: Well, I'm pretty good with recommendations! What kind of genre are you feeling today? | Seeker: How about a fantasy movie? | Seeker: Or maybe sc-fi",
3226/10/82001,220,3226,train,Complement,Fuse,weak_rule,0.751,STI adds new genre (sim=0.16),False,0,Comedy:0.31; Action:0.18; Drama:0.08,Fantasy:0.50; Sci-Fi:0.50,"Recommender: Pan's Labyrinth (2006) isn't very well known, and it's in a different language, but it's honestly a GREAT movie! Alien vs. Predator  (2004) is a good sci-fi movie too! | Seeker: Is that the one with David bowie? | Recommender: I don't think so actually,Sigourney Weaver is though | Seeker: Do you know any other good alien movies?",
3226/13/157190,220,3226,train,Complement,Fuse,weak_rule,0.751,STI adds new genre (sim=0.16),False,0,Comedy:0.31; Action:0.18; Drama:0.08,Fantasy:0.50; Sci-Fi:0.50,"Seeker: Do you know any other good alien movies? | Recommender: The Prophecy (1995) is a good alien type movie, it's about campers that are being hunted by an alien bear type thing. Definitely not for children though. | Seeker: Wow that seems really cool. | Seeker: Got any more?",
3231/5/187028,75,3231,train,Consistent,Fuse,weak_rule,0.961,aligned genres (sim=0.92),False,0,Horror:0.55; Action:0.13; Drama:0.13,Horror:1.00,"Seeker: Hi there! | Recommender: I hope you like movies, because I have a lot of recommendations to offer! | Seeker: Well that's good, because I need something to watch during this storm! Do you have any good horror movies? | Recommender: I do!",
3231/9/94487,75,3231,train,Consistent,Fuse,weak_rule,0.951,aligned genres (sim=0.90),False,0,Horror:0.55; Action:0.13; Drama:0.13,Horror:0.75; Thriller:0.25,"Recommender: Have you seen It  (2017) ? | Seeker: I've seen the older one, but not the new one! | Recommender: Do you like aliens too or just classic horror? | Seeker: I like any type of horror. Gore, supernatural, psychological. You name it, I'll surely like it!",
3231/11/203424,75,3231,train,Consistent,Fuse,weak_rule,0.951,aligned genres (sim=0.90),False,0,Horror:0.55; Action:0.13; Drama:0.13,Horror:0.75; Thriller:0.25,"Recommender: Do you like aliens too or just classic horror? | Seeker: I like any type of horror. Gore, supernatural, psychological. You name it, I'll surely like it! | Recommender: Have you ever saw American Psycho  (2000) ? | Seeker: I've heard of it, but I've never actually seen it.",
3231/12/157957,75,3231,train,Consistent,Fuse,weak_rule,0.951,aligned genres (sim=0.90),False,0,Horror:0.55; Action:0.13; Drama:0.13,Horror:0.75; Thriller:0.25,"Seeker: I like any type of horror. Gore, supernatural, psychological. You name it, I'll surely like it! | Recommender: Have you ever saw American Psycho  (2000) ? | Seeker: I've heard of it, but I've never actually seen it. | Recommender: It is scary. Do you like The Silence of the Lambs  (1991) ?",
3231/15/169948,75,3231,train,Consistent,Fuse,weak_rule,0.942,aligned genres (sim=0.88),False,0,Horror:0.55; Action:0.13; Drama:0.13,Horror:0.67; Thriller:0.27; Crime:0.07,"Recommender: It is scary. Do you like The Silence of the Lambs  (1991) ? | Recommender: There is also They  (2002) it is lesser knwon, but scary. | Seeker: I love The Silence of the Lambs  (1991) ! As for They  (2002) , I haven't seen that either. | Recommender: That one is scary!",
3247/5/107370,1,3247,train,Consistent,Fuse,weak_rule,0.883,aligned genres (sim=0.77),False,0,Sci-Fi:0.18; Comedy:0.18; Action:0.17,Sci-Fi:0.50; Adventure:0.25; Comedy:0.25,Seeker: Hi will you help me find a good movie for tonight | Recommender: I sure will! What type of movies do you like? | Seeker: I like sci-fi comedy and adventure movies | Seeker: my favorite is Star Wars love all of them,
3247/7/147598,1,3247,train,Consistent,Fuse,weak_rule,0.883,aligned genres (sim=0.77),False,0,Sci-Fi:0.18; Comedy:0.18; Action:0.17,Sci-Fi:0.50; Adventure:0.25; Comedy:0.25,Seeker: I like sci-fi comedy and adventure movies | Seeker: my favorite is Star Wars love all of them | Recommender: Have you seen Lara Croft: Tomb Raider (2001)? It's based off of the video game of a cave spelunker | Seeker: I have only played the game I will have to watch the movie,
3247/9/122172,1,3247,train,Consistent,Fuse,weak_rule,0.883,aligned genres (sim=0.77),False,0,Sci-Fi:0.18; Comedy:0.18; Action:0.17,Sci-Fi:0.50; Adventure:0.25; Comedy:0.25,Recommender: Have you seen Lara Croft: Tomb Raider (2001)? It's based off of the video game of a cave spelunker | Seeker: I have only played the game I will have to watch the movie | Recommender: Another good adventure movie is Indiana Jones and the Kingdom of the Crystal Skull (2008) | Seeker: I have seen all the Indiana Jones movies and liked them,
3247/11/138962,1,3247,train,Consistent,Fuse,weak_rule,0.89,aligned genres (sim=0.78),False,0,Sci-Fi:0.18; Comedy:0.18; Action:0.17,Comedy:0.40; Sci-Fi:0.40; Adventure:0.20,"Recommender: Another good adventure movie is Indiana Jones and the Kingdom of the Crystal Skull (2008) | Seeker: I have seen all the Indiana Jones movies and liked them | Recommender: Office Christmas Party (2016) is a great comedy movie, some parts will have you laughing so hard you lose your breath. | Seeker: I saw that and watched it again it was so funny",
3251/3/183720,182,3251,train,Consistent,Fuse,weak_rule,0.931,aligned genres (sim=0.86),False,0,Comedy:0.42; Action:0.16; Drama:0.12,Action:0.46; Comedy:0.46; Crime:0.04,"Recommender: Hey, how are you doing? | Seeker: oi oi ello chap | Seeker: I don't reckon you could point me towards a nice sort of maybe action comedy maybe along the lines of perhaps Red  (2010) or Red 2  (2013)",
3251/5/112069,182,3251,train,Consistent,Fuse,weak_rule,0.931,aligned genres (sim=0.86),False,0,Comedy:0.42; Action:0.16; Drama:0.12,Action:0.46; Comedy:0.46; Crime:0.04,"Seeker: oi oi ello chap | Seeker: I don't reckon you could point me towards a nice sort of maybe action comedy maybe along the lines of perhaps Red  (2010) or Red 2  (2013) | Recommender: Bad Company  (2002) is somewhat similar! | Seeker: Hmm, Don't think I have caught that one quite yet. I will have to look into it.",
3251/5/114759,182,3251,train,Consistent,Fuse,weak_rule,0.931,aligned genres (sim=0.86),False,0,Comedy:0.42; Action:0.16; Drama:0.12,Action:0.46; Comedy:0.46; Crime:0.04,"Seeker: oi oi ello chap | Seeker: I don't reckon you could point me towards a nice sort of maybe action comedy maybe along the lines of perhaps Red  (2010) or Red 2  (2013) | Recommender: Bad Company  (2002) is somewhat similar! | Seeker: Hmm, Don't think I have caught that one quite yet. I will have to look into it.",
3251/7/90950,182,3251,train,Consistent,Fuse,weak_rule,0.931,aligned genres (sim=0.86),False,0,Comedy:0.42; Action:0.16; Drama:0.12,Action:0.46; Comedy:0.46; Crime:0.04,"Recommender: Bad Company  (2002) is somewhat similar! | Seeker: Hmm, Don't think I have caught that one quite yet. I will have to look into it. | Recommender: Mad Max: Fury Road (2015) is a redo of Mad Max (1979) , and they did a great job of remaking it. | Seeker: That was a great flick for sure! Caught that one in 3D!",
3260/5/76160,53,3260,train,Complement,Fuse,weak_rule,0.701,STI adds new genre (sim=0.33),False,0,Comedy:0.38; Romance:0.16; Drama:0.16,Drama:0.50; Action:0.33; Crime:0.17,"Seeker: Hello, I'm good. I'm looking for a drama. | Recommender: Hm, any specific type of drama? | Seeker: Maybe something along the lines of Gran Torino (2008) | Seeker: Not too much action",
3260/8/113673,53,3260,train,Complement,Fuse,weak_rule,0.701,STI adds new genre (sim=0.33),False,0,Comedy:0.38; Romance:0.16; Drama:0.16,Drama:0.50; Action:0.33; Crime:0.17,"Seeker: Not too much action | Recommender: Million Dollar Baby (2004) is an amazing movie. She's got something to prove and that makes it a good watch. | Seeker: I haven't seen that one, yet. | Seeker: The previews looked good, though",
3260/10/76339,53,3260,train,Complement,Fuse,weak_rule,0.701,STI adds new genre (sim=0.33),False,0,Comedy:0.38; Romance:0.16; Drama:0.16,Drama:0.50; Action:0.33; Crime:0.17,"Seeker: I haven't seen that one, yet. | Seeker: The previews looked good, though | Recommender: It's a good movie. Invictus  (2009) is another good one and it was directed by the same man that directed Gran Torino (2008) | Seeker: I haven't seen that one, either. But I like anything with Clint Eastwood",
3260/13/188480,53,3260,train,Conflict,Prioritize_STI,weak_rule,0.574,opposing genres (sim=0.22),False,0,Comedy:0.38; Romance:0.16; Drama:0.16,Action:0.50; Crime:0.25; Drama:0.25,"Seeker: I haven't seen that one, either. But I like anything with Clint Eastwood | Recommender: So is Hereafter  (2010) | Recommender: Clint Eastwood directed that one too! | Seeker: I haven't that one, but I'll definitely have to check them out",
3261/6/123995,53,3261,train,Complement,Fuse,weak_rule,0.8,STI adds new genre (sim=0.00),False,0,Drama:0.36; Comedy:0.22; Crime:0.09,Animation:1.00,"Seeker: I'm looking for an animated movie. | Seeker: It can be classic or modern | Recommender: Hm, similar to Disney movies or more on the Anime side? | Seeker: Disney",
3261/8/171718,53,3261,train,Complement,Fuse,weak_rule,0.694,STI adds new genre (sim=0.35),False,0,Drama:0.36; Comedy:0.22; Crime:0.09,Animation:0.67; Drama:0.33,"Recommender: Hm, similar to Disney movies or more on the Anime side? | Seeker: Disney | Recommender: Gotcha. My all time favorite is Bambi (1942), it's a classic Disney movie that everybody knows. | Seeker: That one makes me cry, but it's so good.",
